fecha,precio,apertura,maximo,minimo,ratiocorriente,capitaltotal,rotacioncxc,rotacioninventario,rotacioncxp,deudaneta,retornoactivos,retornocapital,margenbeneficio,deudacapitalsocial,valorempresa,ratiopagodividendo,ratiocoberturadividendo,smavg,rsi,macd,sig,dif,oro,plata,cobre,divisa
2020-05-01 00:00:00,32.42,32.69,32.69,32.42,3.44,6799.45,9.03,3.59,6.33,5822.89,8.01,10.42,13.19,85.65,30991.84,115.21,1.03,1763.75,55.77,0.61,-0.12,0.74,1700.42,14.9765,2.312,3.375
2020-05-02 00:00:00,32.28,32.45,32.45,32.28,3.46,6800.62,9.02,3.59,6.33,5821.08,8,10.41,13.21,85.61,30877.8,114.28,1.04,1757.5,55.23,0.61,-0.09,0.7,1700.97,14.9104,2.3122,3.3779
2020-05-03 00:00:00,32.13,32.22,32.22,32.13,3.47,6801.78,9.02,3.6,6.33,5819.27,7.99,10.4,13.23,85.57,30763.77,113.35,1.05,1751.25,54.7,0.62,-0.05,0.66,1701.52,14.8442,2.3123,3.3809
2020-05-04 00:00:00,31.98,31.98,31.98,31.98,3.49,6802.95,9.01,3.6,6.33,5817.46,7.98,10.39,13.25,85.53,30649.74,112.42,1.06,1745,54.17,0.62,-0.01,0.63,1702.07,14.7781,2.3125,3.3838
2020-05-05 00:00:00,32.5,32.33,32.6,32.33,3.5,6804.12,9.01,3.6,6.33,5815.65,7.98,10.37,13.28,85.49,31050.41,111.5,1.07,1765,55.76,0.66,0.13,0.54,1705.92,14.9637,2.3325,3.3877
2020-05-06 00:00:00,32.65,32.66,32.8,32.47,3.52,6805.29,9.01,3.6,6.33,5813.84,7.97,10.36,13.3,85.45,31050.41,110.57,1.08,1878.5,56.22,0.69,0.19,0.5,1685.71,14.8528,2.347,3.4117
2020-05-07 00:00:00,32.8,32.99,32.99,32.6,3.53,6806.46,9,3.61,6.33,5812.03,7.96,10.35,13.32,85.4,31282.33,109.64,1.09,1992,56.69,0.71,0.24,0.47,1716.06,15.3457,2.3805,3.4018
2020-05-08 00:00:00,33.8,33.8,33.8,33.8,3.55,6807.63,9,3.61,6.33,5810.22,7.95,10.34,13.34,85.36,32055.39,108.72,1.11,2015,59.74,0.83,0.36,0.47,1702.7,15.4815,2.406,3.4068
2020-05-09 00:00:00,33.65,33.65,33.65,33.65,3.56,6808.8,9,3.61,6.33,5808.41,7.94,10.33,13.37,85.32,31939.43,107.79,1.12,2013.67,59.08,0.84,0.39,0.45,1701.1102,15.4844,2.3973,3.4094
2020-05-10 00:00:00,33.5,33.5,33.5,33.5,3.57,6809.97,8.99,3.61,6.33,5806.6,7.93,10.32,13.39,85.28,31823.47,106.86,1.13,2012.33,58.43,0.85,0.43,0.43,1699.5202,15.4872,2.3887,3.4121
2020-05-11 00:00:00,33.35,33.35,33.35,33.35,3.59,6811.14,8.99,3.61,6.33,5804.79,7.93,10.31,13.41,85.24,31707.51,105.93,1.14,2011,57.77,0.87,0.46,0.41,1697.93,15.4901,2.38,3.4147
2020-05-12 00:00:00,33.18,33.88,33.88,33.18,3.6,6812.31,8.98,3.62,6.33,5802.98,7.92,10.3,13.43,85.2,31576.09,105.01,1.15,2136,57,0.88,0.55,0.33,1702.7,15.449,2.359,3.4327
2020-05-13 00:00:00,32.55,32.55,32.55,32.55,3.62,6813.48,8.98,3.62,6.33,5801.17,7.91,10.29,13.46,85.16,31089.07,104.08,1.16,2157,54.14,0.82,0.6,0.22,1716.28,15.5813,2.346,3.4388
2020-05-14 00:00:00,32.71,32.71,32.71,32.71,3.63,6814.65,8.98,3.62,6.33,5799.36,7.9,10.28,13.48,85.12,31212.76,103.15,1.17,1976,54.76,0.79,0.64,0.15,1730.3,15.8734,2.346,3.4477
2020-05-15 00:00:00,33.46,33.41,33.51,33.41,3.65,6815.82,8.97,3.62,6.33,5797.55,7.89,10.27,13.5,85.07,31212.76,102.23,1.18,2011.75,57.18,0.84,0.66,0.18,1743.67,16.6109,2.3305,3.4357
2020-05-16 00:00:00,34.21,34.1,34.3,34.1,3.66,6816.98,8.97,3.63,6.33,5795.74,7.88,10.26,13.52,85.03,31983.19,101.3,1.19,2047.5,59.61,0.89,0.67,0.21,1739.9634,16.7293,2.355,3.4325
2020-05-17 00:00:00,34.95,34.8,35.1,34.8,3.68,6818.15,8.96,3.63,6.33,5793.94,7.88,10.25,13.55,84.99,32753.68,100.37,1.2,2083.25,62.03,0.94,0.69,0.25,1736.2567,16.8476,2.3795,3.4292
2020-05-18 00:00:00,35.7,35.5,35.9,35.5,3.69,6819.32,8.96,3.63,6.33,5792.13,7.87,10.24,13.57,84.95,33524.2,99.44,1.21,2119,64.45,0.99,0.71,0.28,1732.55,16.966,2.404,3.426
2020-05-19 00:00:00,36.12,35.8,36.12,35.8,3.71,6820.49,8.96,3.63,6.33,5790.32,7.86,10.23,13.59,84.91,33848.89,98.52,1.22,1357,65.57,1.16,0.8,0.37,1745.05,17.3495,2.418,3.426
2020-05-20 00:00:00,36.17,36.2,36.2,36.17,3.72,6821.66,8.95,3.64,6.33,5788.51,7.85,10.22,13.61,84.87,33887.54,97.59,1.24,1475,65.71,1.3,0.9,0.4,1748.18,17.5567,2.46,3.401
2020-05-21 00:00:00,36.14,36.17,36.17,36.14,3.74,6822.83,8.95,3.64,6.33,5786.7,7.84,10.21,13.64,84.83,33887.54,96.66,1.25,1475.17,65.55,1.31,0.91,0.39,1727,17.108,2.432,3.408
2020-05-22 00:00:00,36.11,36.13,36.13,36.11,3.75,6824,8.95,3.64,6.33,5784.89,7.83,10.2,13.66,84.79,33887.54,95.74,1.26,1475.33,65.39,1.32,0.93,0.39,1734.68,17.2133,2.3865,3.42
2020-05-23 00:00:00,36.08,36.1,36.1,36.08,3.77,6825.17,8.94,3.64,6.32,5783.08,7.83,10.19,13.68,84.75,33887.54,94.81,1.27,1475.5,65.23,1.33,0.95,0.39,1733.7701,17.238,2.3918,3.4219
2020-05-24 00:00:00,36.06,36.07,36.07,36.06,3.78,6826.34,8.94,3.65,6.32,5781.27,7.82,10.18,13.7,84.7,33887.54,93.88,1.28,1475.67,65.07,1.34,0.96,0.38,1732.8601,17.2628,2.397,3.4239
2020-05-25 00:00:00,36.03,36.03,36.03,36.03,3.8,6827.51,8.93,3.65,6.32,5779.46,7.81,10.17,13.73,84.66,33887.54,92.95,1.29,1475.83,64.92,1.36,0.98,0.38,1731.95,17.2875,2.406,3.4258
2020-05-26 00:00:00,36,36,36,36,3.81,6828.68,8.93,3.65,6.32,5777.65,7.8,10.16,13.75,84.62,33756.12,92.03,1.3,1476,64.76,1.37,0.99,0.38,1710.58,17.1349,2.4185,3.4325
2020-05-27 00:00:00,36.41,36.29,36.45,36.29,3.83,6829.85,8.93,3.65,6.32,5775.84,7.79,10.15,13.77,84.58,33756.12,91.1,1.31,1514,65.97,1.42,1.04,0.38,1709.47,17.2601,2.382,3.4475
2020-05-28 00:00:00,36.81,36.59,36.9,36.59,3.84,6831.02,8.92,3.66,6.32,5774.03,7.78,10.14,13.79,84.54,34382.3,90.17,1.32,1552,67.19,1.48,1.09,0.39,1718.33,17.371,2.4215,3.4367
2020-05-29 00:00:00,36.82,36.7,36.93,36.66,3.86,6832.18,8.92,3.66,6.32,5772.22,7.78,10.12,13.82,84.5,34382.3,89.25,1.33,1624.5,67.22,1.49,1.11,0.38,1730.27,17.8655,2.4345,3.429
2020-05-30 00:00:00,36.83,36.8,36.96,36.72,3.87,6833.35,8.92,3.66,6.32,5770.41,7.77,10.11,13.84,84.46,34392.61,88.32,1.34,1697,67.25,1.51,1.14,0.38,1733.3633,18.0114,2.449,3.425
2020-05-31 00:00:00,36.84,36.91,36.99,36.79,3.88,6834.52,8.91,3.66,6.32,5768.6,7.76,10.1,13.86,84.42,34402.91,87.39,1.35,1769.5,67.28,1.53,1.16,0.37,1736.4566,18.1572,2.4635,3.421
2020-06-01 00:00:00,36.85,37.02,37.02,36.85,3.9,6835.69,8.91,3.67,6.32,5766.79,7.75,10.09,13.88,84.38,34413.22,86.46,1.36,1842,67.31,1.55,1.18,0.37,1739.55,18.3031,2.478,3.417
2020-06-02 00:00:00,37.15,37.15,37.15,37.15,3.91,6836.86,8.9,3.67,6.32,5764.98,7.74,10.08,13.91,84.33,34645.14,85.54,1.38,1706,68.25,1.61,1.27,0.34,1727.7,18.068,2.4985,3.3955
2020-06-03 00:00:00,38.2,38,38.2,38,3.93,6838.03,8.9,3.67,6.32,5763.17,7.73,10.07,13.93,84.29,35456.85,84.61,1.39,1726,71.35,1.72,1.36,0.36,1699.67,17.652,2.495,3.4
2020-06-04 00:00:00,38.3,38.3,38.3,38.3,3.94,6839.2,8.9,3.67,6.32,5761.36,7.73,10.06,13.95,84.25,35534.16,83.68,1.4,1653,71.64,1.8,1.45,0.35,1714.01,17.7109,2.4965,3.4317
2020-06-05 00:00:00,38.91,39,39.82,38.91,3.96,6840.37,8.89,3.68,6.32,5759.55,7.72,10.05,13.97,84.21,36005.72,82.76,1.41,1452,73.37,1.89,1.53,0.35,1685.06,17.415,2.563,3.4298
2020-06-06 00:00:00,38.74,38.8,39.35,38.74,3.97,6841.54,8.89,3.68,6.32,5757.74,7.71,10.04,14,84.17,35874.29,81.83,1.42,1453.33,72.09,1.89,1.56,0.33,1689.55,17.5347,2.5667,3.4315
2020-06-07 00:00:00,38.57,38.6,38.87,38.57,3.99,6842.71,8.89,3.68,6.32,5755.93,7.7,10.03,14.02,84.13,35742.87,80.9,1.43,1454.67,70.82,1.89,1.58,0.31,1694.04,17.6543,2.5703,3.4331
2020-06-08 00:00:00,38.4,38.4,38.4,38.4,4,6843.88,8.88,3.68,6.32,5754.12,7.69,10.02,14.04,84.09,35611.46,79.97,1.44,1456,69.54,1.9,1.61,0.29,1698.53,17.774,2.574,3.4348
2020-06-09 00:00:00,38.99,38.99,38.99,38.99,4.02,6845.05,8.88,3.69,6.32,5752.31,7.68,10.01,14.06,84.05,36067.57,79.05,1.45,1443,71.4,1.93,1.67,0.26,1715.33,17.5337,2.607,3.4427
2020-06-10 00:00:00,39.5,38.8,39.5,38.8,4.03,6846.22,8.87,3.69,6.32,5750.5,7.68,10,14.09,84.01,36461.82,78.12,1.46,1568,72.94,1.97,1.73,0.24,1738.7,18.114,2.6655,3.4248
2020-06-11 00:00:00,36.4,37.6,37.6,36.4,4.05,6847.38,8.87,3.69,6.32,5748.69,7.67,9.99,14.11,83.96,34065.34,77.19,1.47,1679,53.95,1.73,1.73,0,1727.7,17.6515,2.5955,3.4587
2020-06-12 00:00:00,36.92,36.92,36.92,36.92,4.06,6848.55,8.87,3.69,6.32,5746.88,7.66,9.98,14.13,83.92,34467.33,76.26,1.48,1677,56.01,1.57,1.7,-0.13,1730.75,17.4916,2.6105,3.4648
2020-06-13 00:00:00,37,37,37,37,4.08,6849.72,8.86,3.69,6.32,5745.07,7.65,9.97,14.15,83.88,34467.33,75.34,1.49,1647.5,56.32,1.54,1.69,-0.15,1728.8869,17.4553,2.5998,3.4691
2020-06-14 00:00:00,37.07,37.07,37.07,37.07,4.09,6850.89,8.86,3.7,6.31,5743.26,7.64,9.96,14.18,83.84,34467.33,74.41,1.51,1618,56.63,1.51,1.67,-0.16,1727.0236,17.4191,2.5892,3.4735
2020-06-15 00:00:00,37.15,37.15,37.15,37.15,4.11,6852.06,8.85,3.7,6.31,5741.45,7.63,9.95,14.2,83.8,34467.33,73.48,1.52,1588.5,56.94,1.48,1.66,-0.18,1725.16,17.3828,2.5785,3.4778
2020-06-16 00:00:00,37.23,37.23,37.23,37.23,4.12,6853.23,8.85,3.7,6.31,5739.64,7.63,9.94,14.22,83.76,34706.98,72.56,1.53,1559,57.25,1.45,1.65,-0.2,1726.53,17.4569,2.577,3.4807
2020-06-17 00:00:00,37.35,37.25,37.35,37.25,4.14,6854.4,8.85,3.7,6.31,5737.83,7.62,9.93,14.24,83.72,34706.98,71.63,1.54,1797.68,57.74,1.42,1.63,-0.21,1726.95,17.505,2.601,3.4968
2020-06-18 00:00:00,37.48,37.26,37.48,37.26,4.15,6855.57,8.84,3.71,6.31,5736.02,7.61,9.92,14.27,83.68,34706.98,70.7,1.55,2036.34,58.24,1.39,1.61,-0.22,1722.93,17.383,2.6015,3.5208
2020-06-19 00:00:00,37.6,37.28,37.6,37.28,4.17,6856.74,8.84,3.71,6.31,5734.21,7.6,9.91,14.29,83.63,34993.01,69.77,1.56,2275,58.73,1.37,1.59,-0.23,1743.87,17.6245,2.621,3.5
2020-06-20 00:00:00,37.53,37.27,37.53,37.27,4.18,6857.91,8.84,3.71,6.31,5732.4,7.59,9.9,14.31,83.59,34993.01,68.85,1.57,2251.4,58.33,1.35,1.58,-0.23,1747.3899,17.6537,2.6332,3.5003
2020-06-21 00:00:00,37.46,37.27,37.46,37.27,4.2,6859.08,8.83,3.71,6.31,5730.59,7.58,9.88,14.33,83.55,34993.01,67.92,1.58,2227.8,57.93,1.32,1.57,-0.24,1750.9099,17.6828,2.6453,3.5007
2020-06-22 00:00:00,37.39,37.26,37.39,37.26,4.21,6860.25,8.83,3.72,6.31,5728.78,7.58,9.87,14.35,83.51,34993.01,66.99,1.59,2204.2,57.53,1.3,1.55,-0.25,1754.43,17.712,2.6575,3.501
2020-06-23 00:00:00,37.32,37.26,37.32,37.26,4.22,6861.42,8.82,3.72,6.31,5726.97,7.57,9.86,14.38,83.47,34993.01,66.07,1.6,2180.6,57.13,1.28,1.54,-0.26,1768.41,17.9449,2.664,3.5217
2020-06-24 00:00:00,37.25,37.25,37.25,37.25,4.24,6862.58,8.82,3.72,6.31,5725.16,7.56,9.85,14.4,83.43,34722.44,65.14,1.61,2157,56.72,1.26,1.53,-0.27,1761.17,17.5011,2.654,3.5078
2020-06-25 00:00:00,38,37.9,38,37.8,4.25,6863.75,8.82,3.72,6.31,5723.35,7.55,9.84,14.42,83.39,35302.24,64.21,1.62,2857,59.89,1.22,1.47,-0.24,1763.79,17.8025,2.6725,3.5027
2020-06-26 00:00:00,38.3,38.12,38.3,38.04,4.27,6864.92,8.81,3.73,6.31,5721.54,7.54,9.83,14.44,83.35,35302.24,63.28,1.64,2840.4,60.98,1.24,1.46,-0.22,1771.29,17.805,2.6715,3.5277
2020-06-27 00:00:00,38.6,38.34,38.6,38.28,4.28,6866.09,8.81,3.73,6.31,5719.73,7.53,9.82,14.47,83.31,35551.24,62.36,1.65,2823.8,62.08,1.25,1.45,-0.2,1771.8,17.8227,2.6785,3.5275
2020-06-28 00:00:00,38.9,38.56,38.9,38.52,4.3,6867.26,8.81,3.73,6.31,5717.92,7.53,9.81,14.49,83.26,35800.24,61.43,1.66,2807.2,63.17,1.27,1.44,-0.18,1772.3099,17.8404,2.6855,3.5272
2020-06-29 00:00:00,39.2,38.78,39.2,38.76,4.31,6868.43,8.8,3.73,6.31,5716.11,7.52,9.8,14.51,83.22,36049.23,60.5,1.67,2790.6,64.26,1.28,1.44,-0.16,1772.82,17.8581,2.6925,3.527
2020-06-30 00:00:00,39.5,39,39.5,39,4.33,6869.6,8.8,3.74,6.31,5714.3,7.51,9.79,14.53,83.18,36298.23,59.58,1.68,2774,65.35,1.3,1.43,-0.13,1780.96,18.207,2.7285,3.5407
2020-07-01 00:00:00,38.6,38.6,38.6,38.6,4.32,6871.77,8.79,3.74,6.31,5710.47,7.51,9.8,14.63,83.1,35602.47,59.59,1.68,2482,60.07,1.27,1.4,-0.13,1770.09,18.0119,2.734,3.5278
2020-07-02 00:00:00,39.5,39.5,39.5,39.5,4.32,6873.94,8.79,3.74,6.31,5706.64,7.52,9.8,14.74,83.02,36298.23,59.61,1.68,2459,63.27,1.3,1.38,-0.08,1775.38,17.9566,2.7485,3.5208
2020-07-03 00:00:00,39.66,39.52,39.66,39.52,4.31,6876.11,8.78,3.74,6.32,5702.81,7.52,9.8,14.84,82.94,36298.23,59.63,1.68,2464.25,63.8,1.32,1.38,-0.06,1775.95,18.0214,2.699,3.5387
2020-07-04 00:00:00,39.82,39.55,39.82,39.55,4.3,6878.28,8.78,3.74,6.32,5698.98,7.52,9.81,14.94,82.86,36463.15,59.64,1.68,2469.5,64.33,1.34,1.38,-0.04,1778.86,18.1052,2.7242,3.5404
2020-07-05 00:00:00,39.98,39.57,39.98,39.57,4.3,6880.45,8.77,3.74,6.33,5695.15,7.53,9.81,15.04,82.78,36628.07,59.66,1.68,2474.75,64.86,1.35,1.38,-0.03,1781.77,18.1889,2.7493,3.5421
2020-07-06 00:00:00,40.14,39.6,40.14,39.6,4.29,6882.62,8.77,3.74,6.33,5691.32,7.53,9.82,15.14,82.7,36792.98,59.68,1.68,2480,65.39,1.37,1.38,-0.01,1784.68,18.2727,2.7745,3.5438
2020-07-07 00:00:00,40.3,40.32,40.32,40.25,4.28,6884.79,8.76,3.74,6.33,5687.49,7.54,9.82,15.24,82.62,36916.67,59.69,1.68,2509,65.92,1.42,1.39,0.03,1794.86,18.2726,2.797,3.5368
2020-07-08 00:00:00,40.6,40.39,40.61,39.96,4.28,6886.96,8.76,3.74,6.34,5683.67,7.54,9.83,15.34,82.54,37148.59,59.71,1.67,2554,66.94,1.46,1.4,0.06,1808.89,18.7204,2.824,3.5198
2020-07-09 00:00:00,40.07,40.2,40.2,40.07,4.27,6889.13,8.75,3.74,6.34,5679.84,7.54,9.83,15.44,82.47,36738.87,59.73,1.67,2608,63.33,1.44,1.41,0.03,1803.55,18.6505,2.8385,3.4998
2020-07-10 00:00:00,41.05,41,41.05,41,4.26,6891.3,8.75,3.74,6.34,5676.01,7.55,9.83,15.54,82.39,37496.46,59.74,1.67,2714,66.89,1.48,1.42,0.06,1798.7,18.7202,2.8975,3.5018
2020-07-11 00:00:00,41.44,41.43,41.47,41.37,4.26,6893.47,8.74,3.74,6.35,5672.18,7.55,9.84,15.64,82.31,37800.54,59.76,1.67,2662,68.12,1.52,1.43,0.08,1800.0533,18.8385,2.9167,3.5001
2020-07-12 00:00:00,41.84,41.87,41.88,41.75,4.25,6895.63,8.74,3.74,6.35,5668.35,7.55,9.84,15.74,82.23,38104.61,59.78,1.67,2610,69.36,1.56,1.45,0.11,1801.4067,18.9568,2.9358,3.4985
2020-07-13 00:00:00,42.23,42.3,42.3,42.12,4.24,6897.8,8.73,3.74,6.35,5664.52,7.56,9.85,15.84,82.15,38408.68,59.79,1.67,2558,70.59,1.59,1.46,0.14,1802.76,19.0751,2.955,3.4968
2020-07-14 00:00:00,42,40.87,42,40.87,4.24,6899.97,8.73,3.74,6.36,5660.69,7.56,9.85,15.94,82.07,38230.87,59.81,1.67,2559,68.97,1.64,1.49,0.15,1809.36,19.2164,2.9325,3.4978
2020-07-15 00:00:00,42.7,42.85,42.85,42.7,4.23,6902.14,8.72,3.75,6.36,5656.86,7.57,9.86,16.04,81.99,38772.02,59.83,1.67,3173,71.14,1.72,1.54,0.18,1810.29,19.4168,2.885,3.4938
2020-07-16 00:00:00,42.8,42.8,42.8,42.8,4.22,6904.31,8.72,3.75,6.36,5653.03,7.57,9.86,16.14,81.91,38849.32,59.84,1.67,3113,71.45,1.77,1.58,0.18,1797.16,19.156,2.9015,3.5037
2020-07-17 00:00:00,43.5,43,43.5,42.9,4.22,6906.48,8.71,3.75,6.37,5649.2,7.57,9.86,16.24,81.83,39390.46,59.86,1.67,2436,73.57,1.84,1.64,0.21,1810.42,19.3274,2.9045,3.5167
2020-07-18 00:00:00,43.33,43.23,43.57,42.93,4.21,6908.65,8.71,3.75,6.37,5645.37,7.58,9.87,16.34,81.75,39261.61,59.88,1.67,2473.67,72.25,1.84,1.65,0.19,1812.8701,19.5211,2.9082,3.512
2020-07-19 00:00:00,43.17,43.47,43.63,42.97,4.21,6910.82,8.7,3.75,6.37,5641.54,7.58,9.87,16.44,81.67,39132.77,59.89,1.67,2511.33,70.92,1.84,1.66,0.18,1815.3201,19.7147,2.9118,3.5072
2020-07-20 00:00:00,43,43.7,43.7,43,4.2,6912.99,8.7,3.75,6.38,5637.71,7.58,9.88,16.54,81.59,39003.93,59.91,1.67,2549,69.59,1.84,1.68,0.16,1817.77,19.9084,2.9155,3.5025
2020-07-21 00:00:00,43.47,43.3,43.49,43.3,4.19,6915.16,8.69,3.75,6.38,5633.88,7.59,9.88,16.64,81.51,39367.27,59.93,1.67,2168,71.17,1.85,1.71,0.14,1841.91,21.3037,2.958,3.492
2020-07-22 00:00:00,43.3,43.3,43.3,43.3,4.19,6917.33,8.69,3.75,6.38,5630.05,7.59,9.89,16.74,81.43,39235.85,59.94,1.67,2079,69.76,1.83,1.74,0.09,1871.41,22.996,2.9245,3.506
2020-07-23 00:00:00,43.2,43.2,43.2,43.2,4.18,6919.5,8.68,3.75,6.39,5626.23,7.6,9.89,16.84,81.35,39158.54,59.96,1.67,2083,68.9,1.78,1.74,0.04,1887.44,22.59,2.9385,3.5178
2020-07-24 00:00:00,42.8,42.8,42.8,42.8,4.17,6921.67,8.68,3.75,6.39,5622.4,7.6,9.9,16.94,81.27,38849.32,59.98,1.67,2221,65.41,1.69,1.73,-0.04,1902.02,22.7664,2.8925,3.5325
2020-07-25 00:00:00,43.82,43.54,43.82,43.54,4.17,6923.84,8.67,3.75,6.4,5618.57,7.6,9.9,17.04,81.19,39635.22,59.99,1.67,2305,68.79,1.74,1.74,0,1915.4267,23.3736,2.8942,3.5263
2020-07-26 00:00:00,44.83,44.29,44.83,44.29,4.16,6926.01,8.67,3.75,6.4,5614.74,7.61,9.9,17.14,81.11,40421.16,60.01,1.67,2389,72.18,1.79,1.75,0.05,1928.8334,23.9809,2.8958,3.5202
2020-07-27 00:00:00,45.85,45.03,45.85,45.03,4.15,6928.18,8.66,3.75,6.4,5610.91,7.61,9.91,17.24,81.03,41207.15,60.03,1.67,2473,75.57,1.85,1.76,0.09,1942.24,24.5882,2.8975,3.514
2020-07-28 00:00:00,45,44.59,45,44.59,4.15,6930.35,8.66,3.75,6.41,5607.08,7.61,9.91,17.34,80.95,40550.06,60.04,1.67,2459.5,69.91,1.83,1.76,0.07,1958.43,24.402,2.9175,3.514
2020-07-29 00:00:00,44.15,44.15,44.15,44.15,4.14,6932.52,8.65,3.75,6.41,5603.25,7.62,9.92,17.44,80.87,39892.95,60.06,1.67,2446,64.24,1.81,1.77,0.04,1970.79,24.309,2.919,3.4977
2020-07-30 00:00:00,43.33,44,44,43.33,4.13,6934.69,8.65,3.76,6.41,5599.42,7.62,9.92,17.54,80.79,39259.04,60.08,1.66,2411,59.6,1.7,1.75,-0.06,1956.64,23.4975,2.922,3.513
2020-07-31 00:00:00,43.52,44.02,44.02,43.52,4.13,6936.86,8.64,3.76,6.42,5595.59,7.63,9.93,17.65,80.71,39259.66,60.09,1.66,2393,60.28,1.68,1.75,-0.06,1975.86,24.389,2.877,3.5317
2020-08-01 00:00:00,43.71,44.05,44.05,43.71,4.12,6939.03,8.64,3.76,6.42,5591.76,7.63,9.93,17.75,80.63,39455.51,60.11,1.66,2375,60.96,1.67,1.74,-0.07,1976.2333,24.3592,2.8915,3.5347
2020-08-02 00:00:00,43.9,44.07,44.07,43.9,4.11,6941.2,8.63,3.76,6.42,5587.93,7.63,9.93,17.85,80.55,39651.35,60.13,1.66,2357,61.64,1.66,1.74,-0.08,1976.6066,24.3294,2.906,3.5378
2020-08-03 00:00:00,44.09,44.09,44.09,44.09,4.11,6943.37,8.63,3.76,6.43,5584.1,7.64,9.94,17.95,80.47,39847.2,60.14,1.66,2339,62.32,1.65,1.73,-0.08,1976.98,24.2996,2.9205,3.5408
2020-08-04 00:00:00,43,43,43,43,4.1,6945.53,8.62,3.76,6.43,5580.27,7.64,9.94,18.05,80.39,39004.55,60.16,1.66,2220,56.45,1.5,1.69,-0.18,2019.21,26.006,2.903,3.5508
2020-08-05 00:00:00,45.16,45.55,45.55,45.16,4.1,6947.7,8.62,3.76,6.43,5576.44,7.64,9.95,18.15,80.31,40674.39,60.18,1.66,2959,63.74,1.55,1.66,-0.11,2038.12,26.9588,2.925,3.5437
2020-08-06 00:00:00,46.5,45.74,46.5,45.65,4.09,6949.87,8.61,3.76,6.44,5572.61,7.65,9.95,18.25,80.23,41710.31,60.19,1.66,2874,67.38,1.67,1.66,0.01,2063.54,28.9215,2.919,3.5417
2020-08-07 00:00:00,45.15,45.15,45.15,45.15,4.08,6952.04,8.61,3.76,6.44,5568.78,7.65,9.96,18.35,80.15,40666.66,60.21,1.66,2246,60.75,1.64,1.66,-0.02,2035.55,28.3009,2.802,3.5518
2020-08-08 00:00:00,45.11,45.11,45.11,45.11,4.08,6954.21,8.6,3.76,6.44,5564.96,7.66,9.96,18.45,80.07,40666.66,60.22,1.66,2246,60.58,1.63,1.65,-0.03,2032.8135,28.5771,2.8248,3.5544
2020-08-09 00:00:00,45.08,45.08,45.08,45.08,4.07,6956.38,8.6,3.76,6.45,5561.13,7.66,9.96,18.55,79.99,40666.66,60.24,1.66,2246,60.4,1.61,1.65,-0.04,2030.0769,28.8533,2.8477,3.5571
2020-08-10 00:00:00,45.04,45.04,45.04,45.04,4.06,6958.55,8.59,3.76,6.45,5557.3,7.66,9.97,18.65,79.91,40666.66,60.26,1.66,2246,60.22,1.6,1.65,-0.05,2027.34,29.1295,2.8705,3.5597
2020-08-11 00:00:00,45,45,45,45,4.06,6960.72,8.59,3.76,6.45,5553.47,7.67,9.97,18.75,79.84,40550.7,60.27,1.66,2246,60.05,1.58,1.64,-0.06,1911.89,24.7931,2.884,3.5597
2020-08-12 00:00:00,44.77,45.05,45.05,44.77,4.05,6962.89,8.58,3.76,6.46,5549.64,7.67,9.98,18.85,79.76,40550.7,60.29,1.66,2238.5,58.96,1.54,1.63,-0.09,1915.83,25.512,2.899,3.5657
2020-08-13 00:00:00,44.55,45.1,45.1,44.55,4.04,6965.06,8.58,3.76,6.46,5545.81,7.67,9.98,18.95,79.68,40202.81,60.31,1.66,2231,57.87,1.49,1.61,-0.12,1953.71,27.505,2.816,3.5698
2020-08-14 00:00:00,45.1,44.74,45.1,44.08,4.04,6967.23,8.57,3.76,6.47,5541.98,7.68,9.99,19.05,79.6,40628,60.32,1.66,2256,59.79,1.44,1.58,-0.14,1945.12,26.4463,2.868,3.5707
2020-08-15 00:00:00,45.39,45.26,45.52,44.71,4.03,6969.4,8.57,3.77,6.47,5538.15,7.68,9.99,19.15,79.52,40854.77,60.34,1.66,2277.67,60.76,1.44,1.57,-0.12,1958.5136,26.7929,2.8817,3.5731
2020-08-16 00:00:00,45.69,45.79,45.94,45.35,4.02,6971.57,8.56,3.77,6.47,5534.32,7.69,10,19.25,79.44,41081.54,60.36,1.66,2299.33,61.74,1.45,1.56,-0.11,1971.9069,27.1394,2.8953,3.5754
2020-08-17 00:00:00,45.98,46.31,46.36,45.98,4.02,6973.74,8.56,3.77,6.48,5530.49,7.69,10,19.35,79.36,41308.31,60.37,1.66,2321,62.71,1.45,1.55,-0.1,1985.3,27.486,2.909,3.5778
2020-08-18 00:00:00,47.1,47.1,47.1,47.1,4.01,6975.91,8.55,3.77,6.48,5526.66,7.69,10,19.45,79.28,42174.15,60.39,1.66,2279,66.09,1.54,1.55,-0.01,2002.44,27.6715,2.9805,3.5657
2020-08-19 00:00:00,47.12,47.12,47.12,47.12,4.01,6978.08,8.55,3.77,6.48,5522.83,7.7,10.01,19.55,79.2,42189.61,60.41,1.66,2362,66.15,1.59,1.56,0.03,1928.98,26.7005,3.028,3.5617
2020-08-20 00:00:00,46.31,46.31,46.31,46.31,4,6980.25,8.54,3.77,6.49,5519,7.7,10.01,19.65,79.12,41563.42,60.42,1.66,2221,61.49,1.55,1.56,-0.01,1947.26,27.248,2.981,3.5768
